,CALENDAR_DATE,YEAR,MONTH_OF_THE_YEAR,DAY_OF_THE_MONTH,WEEK_OF_THE_YEAR,YEAR_QUARTER
692,2000-11-23,2000,11,23,47,4
693,2000-11-24,2000,11,24,47,4
694,2000-11-25,2000,11,25,47,4
695,2000-11-26,2000,11,26,47,4
696,2000-11-27,2000,11,27,48,4
697,2000-11-28,2000,11,28,48,4
698,2000-11-29,2000,11,29,48,4
699,2000-11-30,2000,11,30,48,4
700,2000-12-01,2000,12,1,48,4
701,2000-12-02,2000,12,2,48,4
702,2000-12-03,2000,12,3,48,4
703,2000-12-04,2000,12,4,49,4
704,2000-12-05,2000,12,5,49,4
705,2000-12-06,2000,12,6,49,4
706,2000-12-07,2000,12,7,49,4
707,2000-12-08,2000,12,8,49,4
708,2000-12-09,2000,12,9,49,4
709,2000-12-10,2000,12,10,49,4
710,2000-12-11,2000,12,11,50,4
711,2000-12-12,2000,12,12,50,4
712,2000-12-13,2000,12,13,50,4
713,2000-12-14,2000,12,14,50,4
714,2000-12-15,2000,12,15,50,4
715,2000-12-16,2000,12,16,50,4
716,2000-12-17,2000,12,17,50,4
717,2000-12-18,2000,12,18,51,4
718,2000-12-19,2000,12,19,51,4
719,2000-12-20,2000,12,20,51,4
720,2000-12-21,2000,12,21,51,4
721,2000-12-22,2000,12,22,51,4
722,2000-12-23,2000,12,23,51,4
723,2000-12-24,2000,12,24,51,4
724,2000-12-25,2000,12,25,52,4
725,2000-12-26,2000,12,26,52,4
726,2000-12-27,2000,12,27,52,4
727,2000-12-28,2000,12,28,52,4
728,2000-12-29,2000,12,29,52,4
729,2000-12-30,2000,12,30,52,4
730,2000-12-31,2000,12,31,52,4
731,2001-01-01,2001,1,1,1,1
732,2001-01-02,2001,1,2,1,1
733,2001-01-03,2001,1,3,1,1
734,2001-01-04,2001,1,4,1,1
735,2001-01-05,2001,1,5,1,1
736,2001-01-06,2001,1,6,1,1
737,2001-01-07,2001,1,7,1,1
738,2001-01-08,2001,1,8,2,1
739,2001-01-09,2001,1,9,2,1
740,2001-01-10,2001,1,10,2,1
741,2001-01-11,2001,1,11,2,1
742,2001-01-12,2001,1,12,2,1
743,2001-01-13,2001,1,13,2,1
744,2001-01-14,2001,1,14,2,1
745,2001-01-15,2001,1,15,3,1
746,2001-01-16,2001,1,16,3,1
747,2001-01-17,2001,1,17,3,1
748,2001-01-18,2001,1,18,3,1
749,2001-01-19,2001,1,19,3,1
750,2001-01-20,2001,1,20,3,1
751,2001-01-21,2001,1,21,3,1
752,2001-01-22,2001,1,22,4,1
753,2001-01-23,2001,1,23,4,1
754,2001-01-24,2001,1,24,4,1
755,2001-01-25,2001,1,25,4,1
756,2001-01-26,2001,1,26,4,1
757,2001-01-27,2001,1,27,4,1
758,2001-01-28,2001,1,28,4,1
759,2001-01-29,2001,1,29,5,1
760,2001-01-30,2001,1,30,5,1
761,2001-01-31,2001,1,31,5,1
762,2001-02-01,2001,2,1,5,1
763,2001-02-02,2001,2,2,5,1
764,2001-02-03,2001,2,3,5,1
765,2001-02-04,2001,2,4,5,1
766,2001-02-05,2001,2,5,6,1
767,2001-02-06,2001,2,6,6,1
768,2001-02-07,2001,2,7,6,1
769,2001-02-08,2001,2,8,6,1
770,2001-02-09,2001,2,9,6,1
771,2001-02-10,2001,2,10,6,1
772,2001-02-11,2001,2,11,6,1
773,2001-02-12,2001,2,12,7,1
774,2001-02-13,2001,2,13,7,1
775,2001-02-14,2001,2,14,7,1
776,2001-02-15,2001,2,15,7,1
777,2001-02-16,2001,2,16,7,1
778,2001-02-17,2001,2,17,7,1
779,2001-02-18,2001,2,18,7,1
780,2001-02-19,2001,2,19,8,1
781,2001-02-20,2001,2,20,8,1
782,2001-02-21,2001,2,21,8,1
783,2001-02-22,2001,2,22,8,1
784,2001-02-23,2001,2,23,8,1
785,2001-02-24,2001,2,24,8,1
786,2001-02-25,2001,2,25,8,1
787,2001-02-26,2001,2,26,9,1
788,2001-02-27,2001,2,27,9,1
789,2001-02-28,2001,2,28,9,1
790,2001-03-01,2001,3,1,9,1
791,2001-03-02,2001,3,2,9,1
792,2001-03-03,2001,3,3,9,1
793,2001-03-04,2001,3,4,9,1
794,2001-03-05,2001,3,5,10,1
795,2001-03-06,2001,3,6,10,1
796,2001-03-07,2001,3,7,10,1
797,2001-03-08,2001,3,8,10,1
798,2001-03-09,2001,3,9,10,1
799,2001-03-10,2001,3,10,10,1
800,2001-03-11,2001,3,11,10,1
801,2001-03-12,2001,3,12,11,1
802,2001-03-13,2001,3,13,11,1
803,2001-03-14,2001,3,14,11,1
804,2001-03-15,2001,3,15,11,1
805,2001-03-16,2001,3,16,11,1
806,2001-03-17,2001,3,17,11,1
807,2001-03-18,2001,3,18,11,1
808,2001-03-19,2001,3,19,12,1
809,2001-03-20,2001,3,20,12,1
810,2001-03-21,2001,3,21,12,1
811,2001-03-22,2001,3,22,12,1
812,2001-03-23,2001,3,23,12,1
813,2001-03-24,2001,3,24,12,1
814,2001-03-25,2001,3,25,12,1
815,2001-03-26,2001,3,26,13,1
816,2001-03-27,2001,3,27,13,1
817,2001-03-28,2001,3,28,13,1
818,2001-03-29,2001,3,29,13,1
819,2001-03-30,2001,3,30,13,1
820,2001-03-31,2001,3,31,13,1
821,2001-04-01,2001,4,1,13,2
822,2001-04-02,2001,4,2,14,2
823,2001-04-03,2001,4,3,14,2
824,2001-04-04,2001,4,4,14,2
825,2001-04-05,2001,4,5,14,2
826,2001-04-06,2001,4,6,14,2
827,2001-04-07,2001,4,7,14,2
828,2001-04-08,2001,4,8,14,2
829,2001-04-09,2001,4,9,15,2
830,2001-04-10,2001,4,10,15,2
831,2001-04-11,2001,4,11,15,2
832,2001-04-12,2001,4,12,15,2
833,2001-04-13,2001,4,13,15,2
834,2001-04-14,2001,4,14,15,2
835,2001-04-15,2001,4,15,15,2
836,2001-04-16,2001,4,16,16,2
837,2001-04-17,2001,4,17,16,2
838,2001-04-18,2001,4,18,16,2
839,2001-04-19,2001,4,19,16,2
840,2001-04-20,2001,4,20,16,2
841,2001-04-21,2001,4,21,16,2
842,2001-04-22,2001,4,22,16,2
843,2001-04-23,2001,4,23,17,2
844,2001-04-24,2001,4,24,17,2
845,2001-04-25,2001,4,25,17,2
846,2001-04-26,2001,4,26,17,2
847,2001-04-27,2001,4,27,17,2
848,2001-04-28,2001,4,28,17,2
849,2001-04-29,2001,4,29,17,2
850,2001-04-30,2001,4,30,18,2
851,2001-05-01,2001,5,1,18,2
852,2001-05-02,2001,5,2,18,2
853,2001-05-03,2001,5,3,18,2
854,2001-05-04,2001,5,4,18,2
855,2001-05-05,2001,5,5,18,2
856,2001-05-06,2001,5,6,18,2
857,2001-05-07,2001,5,7,19,2
858,2001-05-08,2001,5,8,19,2
859,2001-05-09,2001,5,9,19,2
860,2001-05-10,2001,5,10,19,2
861,2001-05-11,2001,5,11,19,2
862,2001-05-12,2001,5,12,19,2
863,2001-05-13,2001,5,13,19,2
864,2001-05-14,2001,5,14,20,2
865,2001-05-15,2001,5,15,20,2
866,2001-05-16,2001,5,16,20,2
867,2001-05-17,2001,5,17,20,2
868,2001-05-18,2001,5,18,20,2
869,2001-05-19,2001,5,19,20,2
870,2001-05-20,2001,5,20,20,2
871,2001-05-21,2001,5,21,21,2
872,2001-05-22,2001,5,22,21,2
873,2001-05-23,2001,5,23,21,2
874,2001-05-24,2001,5,24,21,2
875,2001-05-25,2001,5,25,21,2
876,2001-05-26,2001,5,26,21,2
877,2001-05-27,2001,5,27,21,2
878,2001-05-28,2001,5,28,22,2
879,2001-05-29,2001,5,29,22,2
880,2001-05-30,2001,5,30,22,2
881,2001-05-31,2001,5,31,22,2
882,2001-06-01,2001,6,1,22,2
883,2001-06-02,2001,6,2,22,2
884,2001-06-03,2001,6,3,22,2
885,2001-06-04,2001,6,4,23,2
886,2001-06-05,2001,6,5,23,2
887,2001-06-06,2001,6,6,23,2
888,2001-06-07,2001,6,7,23,2
889,2001-06-08,2001,6,8,23,2
890,2001-06-09,2001,6,9,23,2
891,2001-06-10,2001,6,10,23,2
892,2001-06-11,2001,6,11,24,2
893,2001-06-12,2001,6,12,24,2
894,2001-06-13,2001,6,13,24,2
895,2001-06-14,2001,6,14,24,2
896,2001-06-15,2001,6,15,24,2
897,2001-06-16,2001,6,16,24,2
898,2001-06-17,2001,6,17,24,2
899,2001-06-18,2001,6,18,25,2
900,2001-06-19,2001,6,19,25,2
901,2001-06-20,2001,6,20,25,2
902,2001-06-21,2001,6,21,25,2
903,2001-06-22,2001,6,22,25,2
904,2001-06-23,2001,6,23,25,2
905,2001-06-24,2001,6,24,25,2
906,2001-06-25,2001,6,25,26,2
907,2001-06-26,2001,6,26,26,2
908,2001-06-27,2001,6,27,26,2
909,2001-06-28,2001,6,28,26,2
910,2001-06-29,2001,6,29,26,2
911,2001-06-30,2001,6,30,26,2
912,2001-07-01,2001,7,1,26,3
913,2001-07-02,2001,7,2,27,3
914,2001-07-03,2001,7,3,27,3
915,2001-07-04,2001,7,4,27,3
916,2001-07-05,2001,7,5,27,3
917,2001-07-06,2001,7,6,27,3
918,2001-07-07,2001,7,7,27,3
919,2001-07-08,2001,7,8,27,3
920,2001-07-09,2001,7,9,28,3
921,2001-07-10,2001,7,10,28,3
922,2001-07-11,2001,7,11,28,3
923,2001-07-12,2001,7,12,28,3
924,2001-07-13,2001,7,13,28,3
925,2001-07-14,2001,7,14,28,3
926,2001-07-15,2001,7,15,28,3
927,2001-07-16,2001,7,16,29,3
928,2001-07-17,2001,7,17,29,3
929,2001-07-18,2001,7,18,29,3
930,2001-07-19,2001,7,19,29,3
931,2001-07-20,2001,7,20,29,3
932,2001-07-21,2001,7,21,29,3
933,2001-07-22,2001,7,22,29,3
934,2001-07-23,2001,7,23,30,3
935,2001-07-24,2001,7,24,30,3
936,2001-07-25,2001,7,25,30,3
937,2001-07-26,2001,7,26,30,3
938,2001-07-27,2001,7,27,30,3
939,2001-07-28,2001,7,28,30,3
940,2001-07-29,2001,7,29,30,3
941,2001-07-30,2001,7,30,31,3
942,2001-07-31,2001,7,31,31,3
943,2001-08-01,2001,8,1,31,3
944,2001-08-02,2001,8,2,31,3
945,2001-08-03,2001,8,3,31,3
946,2001-08-04,2001,8,4,31,3
947,2001-08-05,2001,8,5,31,3
948,2001-08-06,2001,8,6,32,3
949,2001-08-07,2001,8,7,32,3
950,2001-08-08,2001,8,8,32,3
951,2001-08-09,2001,8,9,32,3
952,2001-08-10,2001,8,10,32,3
953,2001-08-11,2001,8,11,32,3
954,2001-08-12,2001,8,12,32,3
955,2001-08-13,2001,8,13,33,3
956,2001-08-14,2001,8,14,33,3
957,2001-08-15,2001,8,15,33,3
958,2001-08-16,2001,8,16,33,3
959,2001-08-17,2001,8,17,33,3
960,2001-08-18,2001,8,18,33,3
961,2001-08-19,2001,8,19,33,3
962,2001-08-20,2001,8,20,34,3
963,2001-08-21,2001,8,21,34,3
964,2001-08-22,2001,8,22,34,3
965,2001-08-23,2001,8,23,34,3
966,2001-08-24,2001,8,24,34,3
967,2001-08-25,2001,8,25,34,3
968,2001-08-26,2001,8,26,34,3
969,2001-08-27,2001,8,27,35,3
970,2001-08-28,2001,8,28,35,3
971,2001-08-29,2001,8,29,35,3
972,2001-08-30,2001,8,30,35,3
973,2001-08-31,2001,8,31,35,3
974,2001-09-01,2001,9,1,35,3
975,2001-09-02,2001,9,2,35,3
976,2001-09-03,2001,9,3,36,3
977,2001-09-04,2001,9,4,36,3
978,2001-09-05,2001,9,5,36,3
979,2001-09-06,2001,9,6,36,3
980,2001-09-07,2001,9,7,36,3
981,2001-09-08,2001,9,8,36,3
982,2001-09-09,2001,9,9,36,3
983,2001-09-10,2001,9,10,37,3
984,2001-09-11,2001,9,11,37,3
985,2001-09-12,2001,9,12,37,3
986,2001-09-13,2001,9,13,37,3
987,2001-09-14,2001,9,14,37,3
988,2001-09-15,2001,9,15,37,3
989,2001-09-16,2001,9,16,37,3
990,2001-09-17,2001,9,17,38,3
991,2001-09-18,2001,9,18,38,3
992,2001-09-19,2001,9,19,38,3
993,2001-09-20,2001,9,20,38,3
994,2001-09-21,2001,9,21,38,3
995,2001-09-22,2001,9,22,38,3
996,2001-09-23,2001,9,23,38,3
997,2001-09-24,2001,9,24,39,3
998,2001-09-25,2001,9,25,39,3
999,2001-09-26,2001,9,26,39,3
1000,2001-09-27,2001,9,27,39,3
1001,2001-09-28,2001,9,28,39,3
1002,2001-09-29,2001,9,29,39,3
1003,2001-09-30,2001,9,30,39,3
1004,2001-10-01,2001,10,1,40,4
1005,2001-10-02,2001,10,2,40,4
1006,2001-10-03,2001,10,3,40,4
1007,2001-10-04,2001,10,4,40,4
1008,2001-10-05,2001,10,5,40,4
1009,2001-10-06,2001,10,6,40,4
1010,2001-10-07,2001,10,7,40,4
1011,2001-10-08,2001,10,8,41,4
1012,2001-10-09,2001,10,9,41,4
1013,2001-10-10,2001,10,10,41,4
1014,2001-10-11,2001,10,11,41,4
1015,2001-10-12,2001,10,12,41,4
1016,2001-10-13,2001,10,13,41,4
1017,2001-10-14,2001,10,14,41,4
1018,2001-10-15,2001,10,15,42,4
1019,2001-10-16,2001,10,16,42,4
1020,2001-10-17,2001,10,17,42,4
1021,2001-10-18,2001,10,18,42,4
1022,2001-10-19,2001,10,19,42,4
1023,2001-10-20,2001,10,20,42,4
1024,2001-10-21,2001,10,21,42,4
1025,2001-10-22,2001,10,22,43,4
1026,2001-10-23,2001,10,23,43,4
1027,2001-10-24,2001,10,24,43,4
1028,2001-10-25,2001,10,25,43,4
1029,2001-10-26,2001,10,26,43,4
1030,2001-10-27,2001,10,27,43,4
1031,2001-10-28,2001,10,28,43,4
1032,2001-10-29,2001,10,29,44,4
1033,2001-10-30,2001,10,30,44,4
1034,2001-10-31,2001,10,31,44,4
1035,2001-11-01,2001,11,1,44,4
1036,2001-11-02,2001,11,2,44,4
1037,2001-11-03,2001,11,3,44,4
1038,2001-11-04,2001,11,4,44,4
1039,2001-11-05,2001,11,5,45,4
1040,2001-11-06,2001,11,6,45,4
1041,2001-11-07,2001,11,7,45,4
1042,2001-11-08,2001,11,8,45,4
1043,2001-11-09,2001,11,9,45,4
1044,2001-11-10,2001,11,10,45,4
1045,2001-11-11,2001,11,11,45,4
1046,2001-11-12,2001,11,12,46,4
1047,2001-11-13,2001,11,13,46,4
1048,2001-11-14,2001,11,14,46,4
1049,2001-11-15,2001,11,15,46,4
1050,2001-11-16,2001,11,16,46,4
1051,2001-11-17,2001,11,17,46,4
1052,2001-11-18,2001,11,18,46,4
1053,2001-11-19,2001,11,19,47,4
1054,2001-11-20,2001,11,20,47,4
1055,2001-11-21,2001,11,21,47,4
1056,2001-11-22,2001,11,22,47,4
1057,2001-11-23,2001,11,23,47,4
1058,2001-11-24,2001,11,24,47,4
1059,2001-11-25,2001,11,25,47,4
1060,2001-11-26,2001,11,26,48,4
1061,2001-11-27,2001,11,27,48,4
1062,2001-11-28,2001,11,28,48,4
1063,2001-11-29,2001,11,29,48,4
1064,2001-11-30,2001,11,30,48,4
1065,2001-12-01,2001,12,1,48,4
1066,2001-12-02,2001,12,2,48,4
1067,2001-12-03,2001,12,3,49,4
1068,2001-12-04,2001,12,4,49,4
1069,2001-12-05,2001,12,5,49,4
1070,2001-12-06,2001,12,6,49,4
1071,2001-12-07,2001,12,7,49,4
1072,2001-12-08,2001,12,8,49,4
1073,2001-12-09,2001,12,9,49,4
1074,2001-12-10,2001,12,10,50,4
1075,2001-12-11,2001,12,11,50,4
1076,2001-12-12,2001,12,12,50,4
1077,2001-12-13,2001,12,13,50,4
1078,2001-12-14,2001,12,14,50,4
1079,2001-12-15,2001,12,15,50,4
1080,2001-12-16,2001,12,16,50,4
1081,2001-12-17,2001,12,17,51,4
1082,2001-12-18,2001,12,18,51,4
1083,2001-12-19,2001,12,19,51,4
1084,2001-12-20,2001,12,20,51,4
1085,2001-12-21,2001,12,21,51,4
1086,2001-12-22,2001,12,22,51,4
1087,2001-12-23,2001,12,23,51,4
1088,2001-12-24,2001,12,24,52,4
1089,2001-12-25,2001,12,25,52,4
1090,2001-12-26,2001,12,26,52,4
1091,2001-12-27,2001,12,27,52,4
1092,2001-12-28,2001,12,28,52,4
1093,2001-12-29,2001,12,29,52,4
1094,2001-12-30,2001,12,30,52,4
1095,2001-12-31,2001,12,31,1,4
1096,2002-01-01,2002,1,1,1,1
1097,2002-01-02,2002,1,2,1,1
1098,2002-01-03,2002,1,3,1,1
1099,2002-01-04,2002,1,4,1,1
1100,2002-01-05,2002,1,5,1,1
1101,2002-01-06,2002,1,6,1,1
1102,2002-01-07,2002,1,7,2,1
1103,2002-01-08,2002,1,8,2,1
1104,2002-01-09,2002,1,9,2,1
1105,2002-01-10,2002,1,10,2,1
1106,2002-01-11,2002,1,11,2,1
1107,2002-01-12,2002,1,12,2,1
1108,2002-01-13,2002,1,13,2,1
1109,2002-01-14,2002,1,14,3,1
1110,2002-01-15,2002,1,15,3,1
1111,2002-01-16,2002,1,16,3,1
1112,2002-01-17,2002,1,17,3,1
1113,2002-01-18,2002,1,18,3,1
1114,2002-01-19,2002,1,19,3,1
1115,2002-01-20,2002,1,20,3,1
1116,2002-01-21,2002,1,21,4,1
1117,2002-01-22,2002,1,22,4,1
1118,2002-01-23,2002,1,23,4,1
1119,2002-01-24,2002,1,24,4,1
1120,2002-01-25,2002,1,25,4,1
1121,2002-01-26,2002,1,26,4,1
1122,2002-01-27,2002,1,27,4,1
1123,2002-01-28,2002,1,28,5,1
1124,2002-01-29,2002,1,29,5,1
1125,2002-01-30,2002,1,30,5,1
1126,2002-01-31,2002,1,31,5,1
1127,2002-02-01,2002,2,1,5,1
1128,2002-02-02,2002,2,2,5,1
1129,2002-02-03,2002,2,3,5,1
1130,2002-02-04,2002,2,4,6,1
1131,2002-02-05,2002,2,5,6,1
1132,2002-02-06,2002,2,6,6,1
1133,2002-02-07,2002,2,7,6,1
1134,2002-02-08,2002,2,8,6,1
1135,2002-02-09,2002,2,9,6,1
1136,2002-02-10,2002,2,10,6,1
1137,2002-02-11,2002,2,11,7,1
1138,2002-02-12,2002,2,12,7,1
1139,2002-02-13,2002,2,13,7,1
1140,2002-02-14,2002,2,14,7,1
1141,2002-02-15,2002,2,15,7,1
1142,2002-02-16,2002,2,16,7,1
1143,2002-02-17,2002,2,17,7,1
1144,2002-02-18,2002,2,18,8,1
1145,2002-02-19,2002,2,19,8,1
1146,2002-02-20,2002,2,20,8,1
1147,2002-02-21,2002,2,21,8,1
1148,2002-02-22,2002,2,22,8,1
1149,2002-02-23,2002,2,23,8,1
1150,2002-02-24,2002,2,24,8,1
1151,2002-02-25,2002,2,25,9,1
1152,2002-02-26,2002,2,26,9,1
1153,2002-02-27,2002,2,27,9,1
1154,2002-02-28,2002,2,28,9,1
1155,2002-03-01,2002,3,1,9,1
1156,2002-03-02,2002,3,2,9,1
1157,2002-03-03,2002,3,3,9,1
1158,2002-03-04,2002,3,4,10,1
1159,2002-03-05,2002,3,5,10,1
1160,2002-03-06,2002,3,6,10,1
1161,2002-03-07,2002,3,7,10,1
1162,2002-03-08,2002,3,8,10,1
1163,2002-03-09,2002,3,9,10,1
1164,2002-03-10,2002,3,10,10,1
1165,2002-03-11,2002,3,11,11,1
1166,2002-03-12,2002,3,12,11,1
1167,2002-03-13,2002,3,13,11,1
1168,2002-03-14,2002,3,14,11,1
1169,2002-03-15,2002,3,15,11,1
1170,2002-03-16,2002,3,16,11,1
1171,2002-03-17,2002,3,17,11,1
1172,2002-03-18,2002,3,18,12,1
1173,2002-03-19,2002,3,19,12,1
1174,2002-03-20,2002,3,20,12,1
1175,2002-03-21,2002,3,21,12,1
1176,2002-03-22,2002,3,22,12,1
1177,2002-03-23,2002,3,23,12,1
1178,2002-03-24,2002,3,24,12,1
1179,2002-03-25,2002,3,25,13,1
1180,2002-03-26,2002,3,26,13,1
1181,2002-03-27,2002,3,27,13,1
1182,2002-03-28,2002,3,28,13,1
1183,2002-03-29,2002,3,29,13,1
1184,2002-03-30,2002,3,30,13,1
1185,2002-03-31,2002,3,31,13,1
1186,2002-04-01,2002,4,1,14,2
1187,2002-04-02,2002,4,2,14,2
1188,2002-04-03,2002,4,3,14,2
1189,2002-04-04,2002,4,4,14,2
1190,2002-04-05,2002,4,5,14,2
1191,2002-04-06,2002,4,6,14,2
1192,2002-04-07,2002,4,7,14,2
1193,2002-04-08,2002,4,8,15,2
1194,2002-04-09,2002,4,9,15,2
1195,2002-04-10,2002,4,10,15,2
1196,2002-04-11,2002,4,11,15,2
1197,2002-04-12,2002,4,12,15,2
1198,2002-04-13,2002,4,13,15,2
1199,2002-04-14,2002,4,14,15,2
1200,2002-04-15,2002,4,15,16,2
1201,2002-04-16,2002,4,16,16,2
1202,2002-04-17,2002,4,17,16,2
1203,2002-04-18,2002,4,18,16,2
1204,2002-04-19,2002,4,19,16,2
1205,2002-04-20,2002,4,20,16,2
1206,2002-04-21,2002,4,21,16,2
1207,2002-04-22,2002,4,22,17,2
1208,2002-04-23,2002,4,23,17,2
1209,2002-04-24,2002,4,24,17,2
1210,2002-04-25,2002,4,25,17,2
1211,2002-04-26,2002,4,26,17,2
1212,2002-04-27,2002,4,27,17,2
1213,2002-04-28,2002,4,28,17,2
1214,2002-04-29,2002,4,29,18,2
1215,2002-04-30,2002,4,30,18,2
1216,2002-05-01,2002,5,1,18,2
1217,2002-05-02,2002,5,2,18,2
1218,2002-05-03,2002,5,3,18,2
1219,2002-05-04,2002,5,4,18,2
1220,2002-05-05,2002,5,5,18,2
1221,2002-05-06,2002,5,6,19,2
1222,2002-05-07,2002,5,7,19,2
1223,2002-05-08,2002,5,8,19,2
1224,2002-05-09,2002,5,9,19,2
1225,2002-05-10,2002,5,10,19,2
1226,2002-05-11,2002,5,11,19,2
1227,2002-05-12,2002,5,12,19,2
1228,2002-05-13,2002,5,13,20,2
1229,2002-05-14,2002,5,14,20,2
1230,2002-05-15,2002,5,15,20,2
1231,2002-05-16,2002,5,16,20,2
1232,2002-05-17,2002,5,17,20,2
1233,2002-05-18,2002,5,18,20,2
1234,2002-05-19,2002,5,19,20,2
1235,2002-05-20,2002,5,20,21,2
1236,2002-05-21,2002,5,21,21,2
1237,2002-05-22,2002,5,22,21,2
1238,2002-05-23,2002,5,23,21,2
1239,2002-05-24,2002,5,24,21,2
1240,2002-05-25,2002,5,25,21,2
1241,2002-05-26,2002,5,26,21,2
1242,2002-05-27,2002,5,27,22,2
1243,2002-05-28,2002,5,28,22,2
1244,2002-05-29,2002,5,29,22,2
1245,2002-05-30,2002,5,30,22,2
1246,2002-05-31,2002,5,31,22,2
1247,2002-06-01,2002,6,1,22,2
1248,2002-06-02,2002,6,2,22,2
1249,2002-06-03,2002,6,3,23,2
1250,2002-06-04,2002,6,4,23,2
1251,2002-06-05,2002,6,5,23,2
1252,2002-06-06,2002,6,6,23,2
1253,2002-06-07,2002,6,7,23,2
1254,2002-06-08,2002,6,8,23,2
1255,2002-06-09,2002,6,9,23,2
1256,2002-06-10,2002,6,10,24,2
1257,2002-06-11,2002,6,11,24,2
1258,2002-06-12,2002,6,12,24,2
1259,2002-06-13,2002,6,13,24,2
1260,2002-06-14,2002,6,14,24,2
1261,2002-06-15,2002,6,15,24,2
1262,2002-06-16,2002,6,16,24,2
1263,2002-06-17,2002,6,17,25,2
1264,2002-06-18,2002,6,18,25,2
1265,2002-06-19,2002,6,19,25,2
1266,2002-06-20,2002,6,20,25,2
1267,2002-06-21,2002,6,21,25,2
1268,2002-06-22,2002,6,22,25,2
1269,2002-06-23,2002,6,23,25,2
1270,2002-06-24,2002,6,24,26,2
1271,2002-06-25,2002,6,25,26,2
1272,2002-06-26,2002,6,26,26,2
1273,2002-06-27,2002,6,27,26,2
1274,2002-06-28,2002,6,28,26,2
1275,2002-06-29,2002,6,29,26,2
1276,2002-06-30,2002,6,30,26,2
1277,2002-07-01,2002,7,1,27,3
1278,2002-07-02,2002,7,2,27,3
1279,2002-07-03,2002,7,3,27,3
1280,2002-07-04,2002,7,4,27,3
1281,2002-07-05,2002,7,5,27,3
1282,2002-07-06,2002,7,6,27,3
1283,2002-07-07,2002,7,7,27,3
1284,2002-07-08,2002,7,8,28,3
1285,2002-07-09,2002,7,9,28,3
1286,2002-07-10,2002,7,10,28,3
1287,2002-07-11,2002,7,11,28,3
1288,2002-07-12,2002,7,12,28,3
1289,2002-07-13,2002,7,13,28,3
1290,2002-07-14,2002,7,14,28,3
1291,2002-07-15,2002,7,15,29,3
1292,2002-07-16,2002,7,16,29,3
1293,2002-07-17,2002,7,17,29,3
1294,2002-07-18,2002,7,18,29,3
1295,2002-07-19,2002,7,19,29,3
1296,2002-07-20,2002,7,20,29,3
1297,2002-07-21,2002,7,21,29,3
1298,2002-07-22,2002,7,22,30,3
1299,2002-07-23,2002,7,23,30,3
1300,2002-07-24,2002,7,24,30,3
1301,2002-07-25,2002,7,25,30,3
1302,2002-07-26,2002,7,26,30,3
1303,2002-07-27,2002,7,27,30,3
1304,2002-07-28,2002,7,28,30,3
1305,2002-07-29,2002,7,29,31,3
1306,2002-07-30,2002,7,30,31,3
1307,2002-07-31,2002,7,31,31,3
1308,2002-08-01,2002,8,1,31,3
1309,2002-08-02,2002,8,2,31,3
1310,2002-08-03,2002,8,3,31,3
1311,2002-08-04,2002,8,4,31,3
1312,2002-08-05,2002,8,5,32,3
1313,2002-08-06,2002,8,6,32,3
1314,2002-08-07,2002,8,7,32,3
1315,2002-08-08,2002,8,8,32,3
1316,2002-08-09,2002,8,9,32,3
1317,2002-08-10,2002,8,10,32,3
1318,2002-08-11,2002,8,11,32,3
1319,2002-08-12,2002,8,12,33,3
1320,2002-08-13,2002,8,13,33,3
1321,2002-08-14,2002,8,14,33,3
1322,2002-08-15,2002,8,15,33,3
1323,2002-08-16,2002,8,16,33,3
1324,2002-08-17,2002,8,17,33,3
1325,2002-08-18,2002,8,18,33,3
1326,2002-08-19,2002,8,19,34,3
1327,2002-08-20,2002,8,20,34,3
1328,2002-08-21,2002,8,21,34,3
1329,2002-08-22,2002,8,22,34,3
1330,2002-08-23,2002,8,23,34,3
1331,2002-08-24,2002,8,24,34,3
1332,2002-08-25,2002,8,25,34,3
1333,2002-08-26,2002,8,26,35,3
1334,2002-08-27,2002,8,27,35,3
1335,2002-08-28,2002,8,28,35,3
1336,2002-08-29,2002,8,29,35,3
1337,2002-08-30,2002,8,30,35,3
1338,2002-08-31,2002,8,31,35,3
1339,2002-09-01,2002,9,1,35,3
1340,2002-09-02,2002,9,2,36,3
1341,2002-09-03,2002,9,3,36,3
1342,2002-09-04,2002,9,4,36,3
1343,2002-09-05,2002,9,5,36,3
1344,2002-09-06,2002,9,6,36,3
1345,2002-09-07,2002,9,7,36,3
1346,2002-09-08,2002,9,8,36,3
1347,2002-09-09,2002,9,9,37,3
1348,2002-09-10,2002,9,10,37,3
1349,2002-09-11,2002,9,11,37,3
1350,2002-09-12,2002,9,12,37,3
1351,2002-09-13,2002,9,13,37,3
1352,2002-09-14,2002,9,14,37,3
1353,2002-09-15,2002,9,15,37,3
1354,2002-09-16,2002,9,16,38,3
1355,2002-09-17,2002,9,17,38,3
1356,2002-09-18,2002,9,18,38,3
1357,2002-09-19,2002,9,19,38,3
1358,2002-09-20,2002,9,20,38,3
1359,2002-09-21,2002,9,21,38,3
1360,2002-09-22,2002,9,22,38,3
1361,2002-09-23,2002,9,23,39,3
1362,2002-09-24,2002,9,24,39,3
1363,2002-09-25,2002,9,25,39,3
1364,2002-09-26,2002,9,26,39,3
1365,2002-09-27,2002,9,27,39,3
1366,2002-09-28,2002,9,28,39,3
1367,2002-09-29,2002,9,29,39,3
1368,2002-09-30,2002,9,30,40,3
